"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"Riverside County, CA"	"06065"	50	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"Sacramento County, CA"	"06067"	37	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"San Bernardino County, CA"	"06071"	49	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"San Diego County, CA"	"06073"	68	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"San Francisco County, CA"	"06075"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"San Joaquin County, CA"	"06077"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"San Mateo County, CA"	"06081"	16	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"Santa Clara County, CA"	"06085"	20	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"Stanislaus County, CA"	"06099"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"	"Ventura County, CA"	"06111"	14	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"California"	"06"			740	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	20	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Oregon"	"41"			100	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Washington"	"53"	"King County, WA"	"53033"	38	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Washington"	"53"	"Pierce County, WA"	"53053"	26	Not Applicable	Not Applicable
	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Washington"	"53"	"Spokane County, WA"	"53063"	20	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Washington"	"53"			174	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Jul., 2000"	"2000/07"					1014	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Alameda County, CA"	"06001"	18	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Butte County, CA"	"06007"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Contra Costa County, CA"	"06013"	18	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Fresno County, CA"	"06019"	20	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Kern County, CA"	"06029"	14	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Los Angeles County, CA"	"06037"	161	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Orange County, CA"	"06059"	49	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Riverside County, CA"	"06065"	60	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Sacramento County, CA"	"06067"	31	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"San Bernardino County, CA"	"06071"	46	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"San Diego County, CA"	"06073"	59	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"San Francisco County, CA"	"06075"	20	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"San Joaquin County, CA"	"06077"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"San Mateo County, CA"	"06081"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Santa Clara County, CA"	"06085"	27	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Santa Cruz County, CA"	"06087"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Sonoma County, CA"	"06097"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Stanislaus County, CA"	"06099"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Tulare County, CA"	"06107"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"	"Ventura County, CA"	"06111"	17	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"California"	"06"			725	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Oregon"	"41"	"Jackson County, OR"	"41029"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Oregon"	"41"	"Washington County, OR"	"41067"	12	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Oregon"	"41"			104	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Washington"	"53"	"Clark County, WA"	"53011"	16	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Washington"	"53"	"King County, WA"	"53033"	47	Not Applicable	Not Applicable
	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Washington"	"53"	"Pierce County, WA"	"53053"	18	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Washington"	"53"			151	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Aug., 2000"	"2000/08"					980	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Alameda County, CA"	"06001"	23	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Butte County, CA"	"06007"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Contra Costa County, CA"	"06013"	27	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Fresno County, CA"	"06019"	20	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Kern County, CA"	"06029"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Los Angeles County, CA"	"06037"	161	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Orange County, CA"	"06059"	44	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Riverside County, CA"	"06065"	45	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Sacramento County, CA"	"06067"	35	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"San Bernardino County, CA"	"06071"	43	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"San Diego County, CA"	"06073"	64	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"San Francisco County, CA"	"06075"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"San Joaquin County, CA"	"06077"	19	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"San Mateo County, CA"	"06081"	14	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Santa Clara County, CA"	"06085"	22	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Sonoma County, CA"	"06097"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Stanislaus County, CA"	"06099"	14	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"	"Ventura County, CA"	"06111"	14	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"California"	"06"			708	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	16	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Oregon"	"41"			90	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Washington"	"53"	"King County, WA"	"53033"	40	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Washington"	"53"	"Pierce County, WA"	"53053"	15	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Washington"	"53"	"Snohomish County, WA"	"53061"	22	Not Applicable	Not Applicable
	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Washington"	"53"	"Spokane County, WA"	"53063"	12	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Washington"	"53"			168	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Sep., 2000"	"2000/09"					966	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Alameda County, CA"	"06001"	31	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Contra Costa County, CA"	"06013"	22	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Fresno County, CA"	"06019"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Kern County, CA"	"06029"	24	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Los Angeles County, CA"	"06037"	173	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Monterey County, CA"	"06053"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Orange County, CA"	"06059"	56	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Riverside County, CA"	"06065"	45	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Sacramento County, CA"	"06067"	26	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"San Bernardino County, CA"	"06071"	48	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"San Diego County, CA"	"06073"	68	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"San Francisco County, CA"	"06075"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"San Joaquin County, CA"	"06077"	15	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"San Mateo County, CA"	"06081"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Santa Clara County, CA"	"06085"	18	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Shasta County, CA"	"06089"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Sonoma County, CA"	"06097"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Stanislaus County, CA"	"06099"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"	"Ventura County, CA"	"06111"	11	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"California"	"06"			711	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Oregon"	"41"	"Lane County, OR"	"41039"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Oregon"	"41"	"Marion County, OR"	"41047"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	20	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Oregon"	"41"			118	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Washington"	"53"	"Clark County, WA"	"53011"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Washington"	"53"	"King County, WA"	"53033"	35	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Washington"	"53"	"Pierce County, WA"	"53053"	23	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Washington"	"53"	"Spokane County, WA"	"53063"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Washington"	"53"	"Yakima County, WA"	"53077"	11	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Washington"	"53"			167	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Oct., 2000"	"2000/10"					996	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Alameda County, CA"	"06001"	24	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Butte County, CA"	"06007"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Contra Costa County, CA"	"06013"	21	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Fresno County, CA"	"06019"	16	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Kern County, CA"	"06029"	26	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Los Angeles County, CA"	"06037"	172	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Orange County, CA"	"06059"	57	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Riverside County, CA"	"06065"	62	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Sacramento County, CA"	"06067"	35	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"San Bernardino County, CA"	"06071"	62	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"San Diego County, CA"	"06073"	57	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"San Francisco County, CA"	"06075"	18	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"San Joaquin County, CA"	"06077"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Santa Barbara County, CA"	"06083"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Santa Clara County, CA"	"06085"	18	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Shasta County, CA"	"06089"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Solano County, CA"	"06095"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Sonoma County, CA"	"06097"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Tulare County, CA"	"06107"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"	"Ventura County, CA"	"06111"	19	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"California"	"06"			774	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	14	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Oregon"	"41"	"Washington County, OR"	"41067"	12	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Oregon"	"41"			103	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"Clark County, WA"	"53011"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"King County, WA"	"53033"	38	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"Kitsap County, WA"	"53035"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"Pierce County, WA"	"53053"	27	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"Snohomish County, WA"	"53061"	16	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"Spokane County, WA"	"53063"	23	Not Applicable	Not Applicable
	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"	"Yakima County, WA"	"53077"	10	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Washington"	"53"			195	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Nov., 2000"	"2000/11"					1072	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Alameda County, CA"	"06001"	25	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Butte County, CA"	"06007"	16	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Contra Costa County, CA"	"06013"	22	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Fresno County, CA"	"06019"	27	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Kern County, CA"	"06029"	42	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Los Angeles County, CA"	"06037"	212	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Monterey County, CA"	"06053"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Orange County, CA"	"06059"	64	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Placer County, CA"	"06061"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Riverside County, CA"	"06065"	77	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Sacramento County, CA"	"06067"	38	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"San Bernardino County, CA"	"06071"	54	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"San Diego County, CA"	"06073"	69	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"San Francisco County, CA"	"06075"	21	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"San Joaquin County, CA"	"06077"	15	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"San Mateo County, CA"	"06081"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Santa Barbara County, CA"	"06083"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Santa Clara County, CA"	"06085"	32	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Shasta County, CA"	"06089"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Sonoma County, CA"	"06097"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Stanislaus County, CA"	"06099"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"	"Ventura County, CA"	"06111"	19	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"California"	"06"			947	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Oregon"	"41"	"Lane County, OR"	"41039"	11	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Oregon"	"41"	"Marion County, OR"	"41047"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	23	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Oregon"	"41"			116	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Washington"	"53"	"King County, WA"	"53033"	38	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Washington"	"53"	"Kitsap County, WA"	"53035"	10	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Washington"	"53"	"Pierce County, WA"	"53053"	24	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Washington"	"53"	"Snohomish County, WA"	"53061"	20	Not Applicable	Not Applicable
	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Washington"	"53"	"Spokane County, WA"	"53063"	20	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Washington"	"53"			210	Not Applicable	Not Applicable
"Total"	"2000"	"2000"	"Dec., 2000"	"2000/12"					1273	Not Applicable	Not Applicable
"Total"	"2000"	"2000"							13709	Not Applicable	Not Applicable
	"2001"	"2001"	"Jan., 2001"	"2001/01"	"California"	"06"	"Alameda County, CA"	"06001"	39	Not Applicable	Not Applicable
	"2001"	"2001"	"Jan., 2001"	"2001/01"	"California"	"06"	"Butte County, CA"	"06007"	11	Not Applicable	Not Applicable
	"2001"	"2001"	"Jan., 2001"	"2001/01"	"California"	"06"	"Contra Costa County, CA"	"06013"	28	Not Applicable	Not Applicable
	"2001"	"2001"	"Jan., 2001"	"2001/01"	"California"	"06"	"Fresno County, CA"	"06019"	25	Not Applicable	Not Applicable
	"2001"	"2001"	"Jan., 2001"	"2001/01"	"California"	"06"	"Kern County, CA"	"06029"	25	Not Applicable	Not Applicable
