county,year,month,wildfire_acres
San Diego,2001.0,12.0,1409.1680000000001
San Diego,2002.0,2.0,5956.950109999993
San Diego,2002.0,4.0,280.4637359366252
San Diego,2002.0,5.0,1882.2500000000014
San Diego,2002.0,6.0,1863.9615800000006
San Diego,2002.0,7.0,62847.018000000055
San Diego,2002.0,8.0,1227.8699000000001
San Diego,2002.0,10.0,22.486350000000005
San Diego,2003.0,6.0,427.99949000000004
San Diego,2003.0,7.0,18361.517510026504
San Diego,2003.0,8.0,193.9269500000001
San Diego,2003.0,10.0,378899.4172862363
San Diego,2003.0,,2713.9380000000024
San Diego,2004.0,2.0,11.677060000000003
San Diego,2004.0,3.0,8.136972
San Diego,2004.0,5.0,34.9133968
San Diego,2004.0,6.0,43.940569
San Diego,2004.0,7.0,9437.554360000002
San Diego,2004.0,8.0,253.27864080288757
San Diego,2004.0,9.0,869.01472941379
San Diego,2005.0,5.0,43.56611959999999
San Diego,2005.0,6.0,94.51657999999998
San Diego,2005.0,7.0,662.7732417036788
San Diego,2005.0,8.0,42.8254
San Diego,2005.0,9.0,1324.6029740000006
San Diego,2005.0,10.0,3204.2470481502637
San Diego,2006.0,2.0,33.40884200000001
San Diego,2006.0,3.0,6.948447000000002
San Diego,2006.0,5.0,24.639309999999988
San Diego,2006.0,6.0,110.24618000000001
San Diego,2006.0,7.0,17406.52955618162
San Diego,2006.0,8.0,60.705605000000006
San Diego,2006.0,10.0,68.95862999999999
San Diego,2006.0,11.0,319.97479000000004
San Diego,2006.0,12.0,74.58167000000002
San Diego,2007.0,6.0,231.93101000000007
San Diego,2007.0,7.0,354.8068100000002
San Diego,2007.0,9.0,3074.1493399999995
San Diego,2007.0,10.0,333585.22021328134
San Diego,2008.0,6.0,131.70673000000005
San Diego,2008.0,7.0,176.9437
San Diego,2008.0,8.0,374.7819099999999
San Diego,2008.0,10.0,131.36099999999988
San Diego,2009.0,5.0,160.64005999999998
San Diego,2009.0,7.0,11.618110000000001
San Diego,2009.0,9.0,43.85717999999998
San Diego,2010.0,5.0,55.16427999999999
San Diego,2010.0,6.0,162.7031500000001
San Diego,2010.0,7.0,177.29679999999982
San Diego,2010.0,8.0,1225.3107200000013
San Diego,2010.0,9.0,684.3977999999986
San Diego,2010.0,10.0,31.92039999999999
San Diego,2011.0,6.0,185.4253000000001
San Diego,2011.0,7.0,13992.990000000025
San Diego,2011.0,8.0,493.62090000000006
San Diego,2011.0,9.0,21.727459999999994
San Diego,2011.0,10.0,2133.9619999999995
San Diego,2012.0,4.0,14.061909999999989
San Diego,2012.0,5.0,5412.054410806992
San Diego,2012.0,6.0,1006.6251800000014
San Diego,2012.0,7.0,195.28906
San Diego,2012.0,8.0,24830.229878999988
San Diego,2012.0,9.0,2555.588999999998
San Diego,2012.0,,6.940402000000002
San Diego,2013.0,5.0,4601.760654737241
San Diego,2013.0,6.0,20.557039999999958
San Diego,2013.0,7.0,7309.035282000021
San Diego,2013.0,9.0,348.78119000000027
San Diego,2013.0,10.0,2229.46
San Diego,2014.0,3.0,270.07480000000015
San Diego,2014.0,5.0,26364.853769999998
San Diego,2014.0,7.0,202.5702500000002
San Diego,2014.0,8.0,12.002889999999988
San Diego,2015.0,6.0,179.18357600000004
San Diego,2015.0,7.0,196.01356999999987
San Diego,2015.0,8.0,56.08640999999998
San Diego,2016.0,5.0,66.19797999999975
San Diego,2016.0,6.0,7628.84739999999
San Diego,2016.0,7.0,162.70718199999988
San Diego,2016.0,8.0,34.476830000000014
San Diego,2016.0,11.0,29.306040000000007
San Diego,2016.0,,1244.500000000002
San Diego,2017.0,5.0,1912.906
San Diego,2017.0,6.0,708.2642307703975
San Diego,2017.0,7.0,583.1529
San Diego,2017.0,8.0,218.39919000000012
San Diego,2017.0,9.0,173.50747000000007
San Diego,2017.0,10.0,68.43807000000001
San Diego,2017.0,12.0,4080.6150000000007
San Diego,2018.0,2.0,12.156628612210177
San Diego,2018.0,3.0,0.02353987
San Diego,2018.0,5.0,72.17050000000009
San Diego,2018.0,6.0,271.5300199999999
San Diego,2018.0,7.0,1090.00006
San Diego,2018.0,8.0,16.824360999999996
San Diego,2018.0,11.0,44.07314999999998
San Diego,2019.0,5.0,45.696907554950684
San Diego,2019.0,6.0,49.54115999999999
San Diego,2019.0,7.0,287.4555405840857
San Diego,2019.0,8.0,89.36162714053856
San Diego,2019.0,9.0,283.0680399999998
San Diego,2019.0,10.0,219.10591327656542
San Diego,2019.0,11.0,38.588119600000006
San Joaquin,2000.0,,342.71320000000014
San Joaquin,2001.0,5.0,123.50910000000006
San Joaquin,2001.0,6.0,69.01786
San Joaquin,2002.0,6.0,1322.2911237406431
San Joaquin,2003.0,6.0,995.2844616277596
San Joaquin,2003.0,7.0,195.42866088428184
San Joaquin,2004.0,5.0,49.80433999999999
San Joaquin,2004.0,7.0,875.4987000000003
San Joaquin,2005.0,6.0,71.0038599999999
San Joaquin,2005.0,7.0,2484.8249454342326
San Joaquin,2005.0,8.0,387.18490000000014
San Joaquin,2006.0,7.0,3145.1933940541026
San Joaquin,2007.0,9.0,103.75460000000002
San Joaquin,2009.0,5.0,57.74233999999992
San Joaquin,2009.0,6.0,2082.5247099999915
San Joaquin,2009.0,8.0,12242.75999999999
San Joaquin,2011.0,7.0,431.7294000000003
San Joaquin,2012.0,8.0,45.99245
San Joaquin,2013.0,5.0,236.68369999999993
San Joaquin,2013.0,7.0,50.12177999999998
San Joaquin,2015.0,8.0,182.30276157814356
San Joaquin,2017.0,9.0,194.66223000000002
San Joaquin,2018.0,6.0,265.3617862073663
San Joaquin,2019.0,7.0,305.3996
San Joaquin,2019.0,8.0,139.2007
San Joaquin,2019.0,9.0,54.74761999999999
San Luis Obispo,2000.0,4.0,9.455358000000002
San Luis Obispo,2000.0,5.0,80.14965000000001
San Luis Obispo,2000.0,6.0,197.72037999999992
San Luis Obispo,2000.0,7.0,601.1797680000002
San Luis Obispo,2000.0,8.0,179.78409999999994
San Luis Obispo,2000.0,9.0,13.699140000000003
San Luis Obispo,2000.0,,1036.2098011189596
San Luis Obispo,2002.0,6.0,2117.687
San Luis Obispo,2002.0,7.0,1285.4660000000017
San Luis Obispo,2003.0,7.0,1272.401029999999
San Luis Obispo,2003.0,8.0,1109.835000000001
San Luis Obispo,2003.0,11.0,237.91460000000006
San Luis Obispo,2004.0,5.0,296.7954624974785
San Luis Obispo,2004.0,7.0,87.68443999999997
San Luis Obispo,2005.0,5.0,19.511710000000022
San Luis Obispo,2005.0,6.0,124.82468523018218
San Luis Obispo,2005.0,7.0,362.45989999999995
San Luis Obispo,2005.0,8.0,457.8228299999997
San Luis Obispo,2005.0,9.0,10.5062
San Luis Obispo,2005.0,10.0,44.82122199999999
San Luis Obispo,2006.0,5.0,817.4259351865702
San Luis Obispo,2006.0,7.0,1655.836457478346
San Luis Obispo,2006.0,8.0,108.59530718825037
San Luis Obispo,2006.0,10.0,925.7053999999994
San Luis Obispo,2007.0,1.0,347.3775399999999
San Luis Obispo,2007.0,5.0,116.64357000000003
San Luis Obispo,2007.0,6.0,45.71973000000005
San Luis Obispo,2007.0,8.0,78.60346999999999
San Luis Obispo,2007.0,9.0,68.42347
San Luis Obispo,2007.0,12.0,97.13125000000002
San Luis Obispo,2008.0,3.0,16.194470000000003
San Luis Obispo,2008.0,4.0,1.468965230648754
San Luis Obispo,2008.0,6.0,36.21474999999998
San Luis Obispo,2008.0,7.0,171.35750000000013
San Luis Obispo,2008.0,8.0,40.25052999999998
San Luis Obispo,2008.0,10.0,16.85474
San Luis Obispo,2008.0,11.0,82.36192
San Luis Obispo,2009.0,4.0,23.422050000000013
San Luis Obispo,2009.0,7.0,166.6932284999998
San Luis Obispo,2009.0,11.0,83.74039999999997
San Luis Obispo,2010.0,5.0,2985.4003000000002
San Luis Obispo,2010.0,6.0,10.187360000000005
San Luis Obispo,2010.0,8.0,1203.6968899999993
San Luis Obispo,2010.0,10.0,305.4419999999999
San Luis Obispo,2011.0,5.0,278.40794000000005
San Luis Obispo,2011.0,6.0,1532.123245376758
San Luis Obispo,2011.0,7.0,64.061346
San Luis Obispo,2011.0,8.0,64.04843000000005
San Luis Obispo,2011.0,9.0,1612.1765400000004
San Luis Obispo,2012.0,6.0,17.566520000000008
San Luis Obispo,2012.0,7.0,636.8792800000003
San Luis Obispo,2012.0,8.0,312.0306999999999
San Luis Obispo,2013.0,5.0,152.75848000000002
San Luis Obispo,2013.0,6.0,499.447295
San Luis Obispo,2013.0,7.0,60.895119999999984
San Luis Obispo,2013.0,9.0,94.40610999999997
San Luis Obispo,2013.0,11.0,51.07314999999999
San Luis Obispo,2014.0,1.0,21.944269999999992
San Luis Obispo,2014.0,9.0,10.226899999999999
San Luis Obispo,2015.0,4.0,20.634409999999992
San Luis Obispo,2015.0,6.0,1812.3149999999982
San Luis Obispo,2015.0,7.0,94.62711000000021
San Luis Obispo,2015.0,8.0,2458.0041300000034
San Luis Obispo,2016.0,4.0,49.835480000000004
San Luis Obispo,2016.0,5.0,203.56418999999997
San Luis Obispo,2016.0,6.0,2156.1104299999975
San Luis Obispo,2016.0,7.0,41.05326000000002
San Luis Obispo,2016.0,8.0,41997.823831856855
San Luis Obispo,2017.0,5.0,405.00357999999994
San Luis Obispo,2017.0,6.0,1824.6868100000008
San Luis Obispo,2017.0,7.0,8758.749788426248
San Luis Obispo,2017.0,8.0,533.8691499999998
San Luis Obispo,2017.0,9.0,519.7402799999999
San Luis Obispo,2017.0,10.0,166.1977300000002
San Luis Obispo,2018.0,2.0,5.25598
San Luis Obispo,2018.0,5.0,113.18053999999991
San Luis Obispo,2018.0,6.0,134.28372499999998
San Luis Obispo,2018.0,7.0,19.094965000000023
San Luis Obispo,2018.0,8.0,968.4641912150897
San Luis Obispo,2018.0,9.0,180.84118159999997
San Luis Obispo,2018.0,10.0,58.52709999999997
San Luis Obispo,2019.0,4.0,1.9085449999999997
San Luis Obispo,2019.0,5.0,875.5348389999999
San Luis Obispo,2019.0,6.0,3080.1586828999993
San Luis Obispo,2019.0,7.0,1073.4612910000028
San Luis Obispo,2019.0,8.0,22.362339999999993
San Luis Obispo,2019.0,9.0,218.82935799999933
San Luis Obispo,2019.0,10.0,154.48515552568395
San Luis Obispo,,,46.32996
San Mateo,2008.0,6.0,210.60670000000007
San Mateo,2017.0,9.0,36.337750000000035
San Mateo,2019.0,10.0,69.97205200000006
Santa Barbara,2000.0,1.0,8.172387
Santa Barbara,2000.0,5.0,29.635579999999997
Santa Barbara,2000.0,6.0,329.09542999999985
Santa Barbara,2000.0,7.0,0.9744864
Santa Barbara,2000.0,8.0,156.48648369999995
Santa Barbara,2000.0,9.0,10525.371656300027
Santa Barbara,2000.0,10.0,11.461390000000002
Santa Barbara,2000.0,,58.920019999999994
Santa Barbara,2001.0,5.0,1.0063420000000007
Santa Barbara,2001.0,6.0,39.215261770000026
Santa Barbara,2001.0,7.0,24.106319999999997
Santa Barbara,2001.0,8.0,49.040139
Santa Barbara,2001.0,10.0,11.604090000000006
Santa Barbara,2001.0,,164.77360000000002
Santa Barbara,2002.0,2.0,0.8939275000000005
Santa Barbara,2002.0,6.0,7504.60563357999
Santa Barbara,2002.0,7.0,357.59900000000016
Santa Barbara,2002.0,8.0,0.053727689999999904
Santa Barbara,2002.0,9.0,0.6111911999999998
Santa Barbara,2003.0,2.0,2.77828
Santa Barbara,2003.0,5.0,0.09372396000000004
Santa Barbara,2003.0,7.0,248.89677999999978
Santa Barbara,2003.0,10.0,343.7264499999999
Santa Barbara,2004.0,5.0,1179.5073075025211
Santa Barbara,2004.0,6.0,7198.702974000004
Santa Barbara,2004.0,7.0,333.04090000000025
Santa Barbara,2004.0,8.0,3.3744064
Santa Barbara,2005.0,8.0,26.500439999999998
Santa Barbara,2006.0,6.0,14976.729689999982
Santa Barbara,2006.0,7.0,4321.536999999997
Santa Barbara,2006.0,8.0,114.27603281176229
Santa Barbara,2006.0,9.0,151.86049999999983
Santa Barbara,2006.0,11.0,10.470740000000005
Santa Barbara,2007.0,6.0,394.0663999999999
Santa Barbara,2007.0,7.0,224027.46977469127
Santa Barbara,2007.0,8.0,541.7790099999995
Santa Barbara,2007.0,9.0,188.25459999999995
Santa Barbara,2007.0,10.0,808.8291999999999
Santa Barbara,2008.0,4.0,62.76592476935041
Santa Barbara,2008.0,7.0,9544.731999999996
Santa Barbara,2008.0,8.0,270.8169400000001
Santa Barbara,2008.0,11.0,1946.342000000003
Santa Barbara,2009.0,5.0,9157.247699999996
Santa Barbara,2009.0,8.0,97955.28729999984
Santa Barbara,2009.0,9.0,562.1300000000002
Santa Barbara,2010.0,7.0,368.2659699999998
Santa Barbara,2010.0,10.0,1219.5369999999996
Santa Barbara,2010.0,11.0,74.59800999999997
Santa Barbara,2011.0,6.0,206.78222999999969
Santa Barbara,2011.0,8.0,188.9787000000003
Santa Barbara,2011.0,9.0,986.4152800000002
Santa Barbara,2011.0,10.0,17.60636000000001
Santa Barbara,2012.0,3.0,11.427400000000002
Santa Barbara,2012.0,10.0,43.56772999999998
Santa Barbara,2013.0,5.0,1912.0500000000004
Santa Barbara,2014.0,5.0,631.8137000000023
Santa Barbara,2015.0,6.0,219.90667
Santa Barbara,2015.0,7.0,9.073173000000004
Santa Barbara,2015.0,8.0,73.23060999999998
Santa Barbara,2015.0,10.0,21.050599999999996
Santa Barbara,2016.0,6.0,7485.495369999991
Santa Barbara,2016.0,8.0,32598.284020000014
Santa Barbara,2016.0,,12939.142200000006
Santa Barbara,2017.0,4.0,12.276240000000003
Santa Barbara,2017.0,6.0,280.8369900000001
Santa Barbara,2017.0,7.0,41260.933985245974
Santa Barbara,2017.0,8.0,60.35789000000002
Santa Barbara,2017.0,9.0,577.5416999999985
Santa Barbara,2017.0,12.0,47282.166767413095
Santa Barbara,2018.0,3.0,258.44810000000103
Santa Barbara,2018.0,5.0,249.00253999999987
Santa Barbara,2018.0,7.0,304.9497100000003
Santa Barbara,2018.0,8.0,47.90380878491031
Santa Barbara,2018.0,9.0,165.26149999999998
Santa Barbara,2019.0,7.0,99.08305000000007
Santa Barbara,2019.0,8.0,16.980270000000015
Santa Barbara,2019.0,9.0,355.3229
Santa Barbara,2019.0,10.0,420.6585999999999
Santa Barbara,2019.0,11.0,2648.9194999999977
Santa Clara,2000.0,,494.11263999999983
Santa Clara,2002.0,6.0,131.43538365456715
Santa Clara,2002.0,9.0,2984.483354303954
Santa Clara,2003.0,8.0,8066.299176822718
Santa Clara,2004.0,7.0,479.27719999999914
Santa Clara,2004.0,8.0,1436.4666000000004
Santa Clara,2006.0,7.0,1987.444189675797
Santa Clara,2007.0,8.0,166.15499999999994
Santa Clara,2007.0,9.0,23619.418734077968
Santa Clara,2008.0,5.0,272.45304599532545
Santa Clara,2008.0,6.0,1042.4477000000015
Santa Clara,2008.0,7.0,22.944042463049794
Santa Clara,2008.0,10.0,312.4782000000001
Santa Clara,2009.0,8.0,1688.5940000000035
Santa Clara,2009.0,10.0,1.0067446537473737
Santa Clara,2011.0,8.0,13.918820000000006
Santa Clara,2015.0,9.0,217.72689999999997
Santa Clara,2016.0,6.0,84.74402999999991
Santa Clara,2016.0,7.0,123.9659
Santa Clara,2016.0,9.0,4469.640151199208
Santa Clara,2017.0,7.0,204.7234
Santa Clara,2017.0,9.0,109.19150000000005
Santa Clara,2018.0,7.0,441.74769999999955
Santa Clara,2019.0,6.0,207.74560000000008
Santa Cruz,2002.0,9.0,22.962645696044184
Santa Cruz,2008.0,5.0,3902.0519540046803
Santa Cruz,2008.0,6.0,1077.054899999999
Santa Cruz,2008.0,7.0,19.171480000000013
Santa Cruz,2009.0,8.0,7783.06400000001
Santa Cruz,2009.0,10.0,668.3899553462529
Santa Cruz,2016.0,9.0,4.483848800793917
Santa Cruz,2017.0,6.0,2.568608999999997
Santa Cruz,2017.0,10.0,317.20100000000036
Santa Cruz,2018.0,11.0,24.666335999999994
Santa Cruz,2019.0,9.0,9.367374999999997
Shasta,2000.0,8.0,320.5536
Shasta,2001.0,3.0,9.843405
Shasta,2001.0,6.0,69.87627000000002
Shasta,2001.0,7.0,512.6300600000006
Shasta,2001.0,8.0,662.7981199999999
Shasta,2002.0,6.0,170.02799
Shasta,2002.0,9.0,673.7155550000001
Shasta,2002.0,11.0,55.797039999999996
Shasta,2003.0,7.0,52.3303
Shasta,2003.0,8.0,99.18675999999999
Shasta,2003.0,9.0,13.506819999999998
Shasta,2003.0,10.0,1214.6264600000002
Shasta,2004.0,5.0,56.47266799999999
Shasta,2004.0,6.0,3025.4974637396313
Shasta,2004.0,7.0,83.73740500000002
Shasta,2004.0,8.0,23256.217393038012
Shasta,2004.0,9.0,264.48106779999995
Shasta,2004.0,11.0,50.45284
Shasta,2005.0,7.0,97.99862000000003
Shasta,2005.0,8.0,1503.8354297074304
Shasta,2005.0,9.0,1402.045790223893
Shasta,2005.0,11.0,433.0985
Shasta,2006.0,5.0,11.218920000000002
Shasta,2006.0,7.0,187.38361000000006
Shasta,2006.0,8.0,45.69342
Shasta,2006.0,9.0,33.97814000000001
Shasta,2007.0,4.0,56.6572
Shasta,2007.0,5.0,728.8431999999996
Shasta,2007.0,6.0,287.2961999999999
Shasta,2007.0,7.0,928.0302189999991
Shasta,2007.0,8.0,20.107648000000005
Shasta,2007.0,9.0,12.577149999999998
Shasta,2007.0,10.0,43.37597999999994
Shasta,2008.0,6.0,96270.30273791392
Shasta,2008.0,8.0,187.04069999999996
Shasta,2008.0,9.0,3238.452489999994
Shasta,2008.0,,155.26019999999997
Shasta,2009.0,1.0,37.192576
Shasta,2009.0,4.0,10.65123999999999
Shasta,2009.0,8.0,30454.845689600006
Shasta,2010.0,7.0,183.31390000000007
Shasta,2011.0,9.0,19.264588999999994
Shasta,2011.0,12.0,21.020239999999998
Shasta,2012.0,7.0,29111.075999999986
Shasta,2012.0,8.0,58127.62911076784
Shasta,2012.0,9.0,1284.1287599999996
Shasta,2012.0,10.0,9.714417000000012
Shasta,2013.0,7.0,35.659569999999995
Shasta,2013.0,8.0,261.38847999999996
Shasta,2013.0,9.0,8098.777150000014
Shasta,2014.0,4.0,10.934290000000006
Shasta,2014.0,7.0,59146.60576468148
Shasta,2014.0,9.0,1374.7030000000002
Shasta,2015.0,2.0,15.156710000000004
Shasta,2015.0,7.0,240.96676999999994
Shasta,2015.0,8.0,88.53635000000001
Shasta,2015.0,9.0,12.76216
Shasta,2016.0,7.0,350.7574699999996
Shasta,2016.0,9.0,107.29581999999998
Shasta,2017.0,4.0,45.21846999999999
Shasta,2017.0,7.0,178.81000200000008
Shasta,2017.0,8.0,13.964190000000004
Shasta,2017.0,9.0,994.0728000000009
Shasta,2017.0,10.0,35.51982
Shasta,2018.0,6.0,2022.2180559999993
Shasta,2018.0,7.0,207600.46331750066
Shasta,2018.0,8.0,48104.326286774165
Shasta,2018.0,9.0,56312.96694765535
Shasta,2019.0,6.0,129.06360000000024
Shasta,2019.0,7.0,57.545319999999904
Shasta,2019.0,8.0,685.0484699999997
Shasta,2019.0,9.0,29.57428595728487
Shasta,2019.0,10.0,42.17504000000003
Sierra,2000.0,8.0,16.691820000000025
Sierra,2001.0,5.0,400.9641999999992
Sierra,2001.0,9.0,280.1865
Sierra,2003.0,7.0,46.480290000000004
Sierra,2003.0,8.0,13.607569999999997
Sierra,2004.0,8.0,276.3425037815766
Sierra,2005.0,8.0,2265.6660000000006
Sierra,2006.0,9.0,2097.2630000000013
Sierra,2007.0,6.0,45.81102000000003
Sierra,2008.0,6.0,477.54300000000023
Sierra,2009.0,7.0,154.48989999999998
Sierra,2009.0,8.0,37.51142
Sierra,2011.0,9.0,12.72313
Sierra,2014.0,7.0,84.36644999999997
Sierra,2016.0,4.0,23.262160000000033
Sierra,2017.0,7.0,108.59763360194832
Sierra,2019.0,7.0,5.259314
Sierra,2019.0,9.0,3.192550991685921
Sierra,2019.0,,11.51428000000001
Siskiyou,2000.0,4.0,13.21036999999999
Siskiyou,2000.0,6.0,153.07418199999998
Siskiyou,2000.0,7.0,2617.496741502411
Siskiyou,2000.0,8.0,485.06833315548573
Siskiyou,2000.0,10.0,4.289749000000005
Siskiyou,2001.0,5.0,1554.825753
Siskiyou,2001.0,6.0,299.9014199999997
Siskiyou,2001.0,7.0,1.842874000000002
Siskiyou,2001.0,8.0,43.08694199999999
Siskiyou,2001.0,9.0,8375.738629999989
Siskiyou,2001.0,10.0,58.54865999999996
Siskiyou,2002.0,6.0,1388.1670000000001
Siskiyou,2002.0,7.0,6349.4757999999965
Siskiyou,2002.0,9.0,35.58780999999995
Siskiyou,2003.0,6.0,262.32644
Siskiyou,2003.0,7.0,41.09523
Siskiyou,2003.0,8.0,22.723869999999987
Siskiyou,2003.0,9.0,716.01803
Siskiyou,2004.0,3.0,63.385399999999976
Siskiyou,2004.0,6.0,202.54981000000004
Siskiyou,2004.0,7.0,3026.4675199999956
Siskiyou,2004.0,8.0,32.70612099999999
Siskiyou,2004.0,9.0,12.187090000000003
Siskiyou,2005.0,9.0,4146.181799999997
Siskiyou,2006.0,2.0,3035.407279999999
Siskiyou,2006.0,5.0,2.887855000000002
Siskiyou,2006.0,6.0,454.62215699999996
Siskiyou,2006.0,7.0,49617.084201052625
Siskiyou,2006.0,8.0,369.26729999999986
Siskiyou,2007.0,1.0,5.748158
Siskiyou,2007.0,6.0,23.633224999999992
Siskiyou,2007.0,7.0,20366.291439999994
Siskiyou,2007.0,8.0,1008.7301299999999
Siskiyou,2007.0,10.0,13.89543
Siskiyou,2008.0,5.0,38.58257500000001
Siskiyou,2008.0,6.0,132121.95433025606
Siskiyou,2008.0,7.0,44528.35792999999
Siskiyou,2008.0,8.0,6458.942110000006
Siskiyou,2008.0,9.0,134.80678999999992
Siskiyou,2008.0,10.0,22.268629999999995
Siskiyou,2009.0,3.0,59.49112000000003
Siskiyou,2009.0,6.0,169.81829999999988
Siskiyou,2009.0,7.0,3236.140727198307
Siskiyou,2009.0,8.0,1878.8148
Siskiyou,2009.0,9.0,103.36529999999996
Siskiyou,2009.0,10.0,6.198252999999999
Siskiyou,2010.0,3.0,7.196176999999997
Siskiyou,2010.0,6.0,3.5509264999999988
Siskiyou,2010.0,7.0,452.643375
Siskiyou,2010.0,8.0,4.813502999999999
Siskiyou,2010.0,9.0,2.7510299999999996
Siskiyou,2011.0,2.0,7.572522999999995
Siskiyou,2011.0,6.0,253.5246462951828
Siskiyou,2011.0,7.0,4.578127799999997
Siskiyou,2011.0,8.0,583.2079969999999
Siskiyou,2011.0,9.0,150.5550999
Siskiyou,2011.0,10.0,21.038657999999984
Siskiyou,2011.0,11.0,2.116817
Siskiyou,2011.0,12.0,14.022029999999999
Siskiyou,2012.0,1.0,0.7661004999999997
Siskiyou,2012.0,2.0,2.3112489999999997
Siskiyou,2012.0,3.0,14.509104
Siskiyou,2012.0,4.0,102.51564999999994
Siskiyou,2012.0,6.0,195.12505429999973
Siskiyou,2012.0,7.0,26.2545254
Siskiyou,2012.0,8.0,23870.88773500003
Siskiyou,2012.0,9.0,41.40482381999997
Siskiyou,2012.0,10.0,3.8617651149725267
Siskiyou,2013.0,5.0,0.45013459999999994
Siskiyou,2013.0,6.0,2.147174999999999
Siskiyou,2013.0,7.0,37224.35905871205
Siskiyou,2013.0,8.0,60.31121000000002
Siskiyou,2013.0,9.0,68.61554400000006
Siskiyou,2014.0,5.0,16.001049999999992
Siskiyou,2014.0,7.0,84896.80090072704
Siskiyou,2014.0,8.0,133447.2697899995
Siskiyou,2014.0,9.0,528.8551899999995
Siskiyou,2015.0,2.0,209.62830000000028
Siskiyou,2015.0,7.0,995.5143352510597
Siskiyou,2015.0,8.0,279.320537163506
Siskiyou,2015.0,9.0,14.404030000000004
Siskiyou,2015.0,10.0,52.84043000000001
Siskiyou,2016.0,5.0,57.87883310000003
Siskiyou,2016.0,6.0,2872.003350000003
Siskiyou,2016.0,7.0,100.06955519999997
Siskiyou,2016.0,8.0,33722.04615340009
Siskiyou,2016.0,9.0,29.494861879999988
Siskiyou,2017.0,2.0,16.052100000000006
Siskiyou,2017.0,5.0,0.5325515000000003
Siskiyou,2017.0,6.0,1730.5609939999986
Siskiyou,2017.0,7.0,6981.508435670011
Siskiyou,2017.0,8.0,195914.38533693764
Siskiyou,2017.0,9.0,266.2181560999999
Siskiyou,2017.0,10.0,5.49760391
Siskiyou,2017.0,11.0,0.2216781999999999
Siskiyou,2018.0,2.0,11.738287772319998
Siskiyou,2018.0,3.0,27.198131000000025
Siskiyou,2018.0,4.0,1.0942539999999998
Siskiyou,2018.0,5.0,3.7569019999999984
Siskiyou,2018.0,6.0,104.00014700000013
Siskiyou,2018.0,7.0,36244.222741514655
Siskiyou,2018.0,10.0,33477.44050354557
Siskiyou,2019.0,4.0,3.2366230000000007
Siskiyou,2019.0,5.0,20.122342999999997
Siskiyou,2019.0,6.0,223.11802399999965
Siskiyou,2019.0,7.0,112.26089999999998
Siskiyou,2019.0,9.0,2232.859770999999
Siskiyou,,,33.75682
Solano,2000.0,8.0,404.4478000000001
Solano,2002.0,9.0,187.9599
Solano,2003.0,6.0,192.41630000000006
Solano,2003.0,7.0,5.9989930000000005
Solano,2004.0,7.0,38.78280000000001
Solano,2004.0,8.0,368.8801799999999
Solano,2004.0,9.0,1006.8519999999993
Solano,2005.0,7.0,52.54495
Solano,2005.0,10.0,184.7373044672313
Solano,2006.0,6.0,226.22980000000013
Solano,2006.0,7.0,55.48042999999999
Solano,2008.0,6.0,3367.339130017402
Solano,2011.0,8.0,702.7650000000004
Solano,2014.0,6.0,90.37416094367225
Solano,2015.0,7.0,7441.154767118089
Solano,2016.0,7.0,58.76016
Solano,2017.0,6.0,43.803019999999975
Solano,2017.0,8.0,33.00698800000004
Solano,2017.0,9.0,42.803340000000034
Solano,2017.0,10.0,6520.864804389046
Solano,2018.0,8.0,2158.4290000000005
Solano,2019.0,6.0,16.019360000000006
Solano,2019.0,10.0,3.4062856686397485
Sonoma,2001.0,5.0,198.46510000000006
Sonoma,2001.0,6.0,144.05699999999973
Sonoma,2002.0,11.0,58.0669701564329
Sonoma,2003.0,6.0,42.13738999999998
Sonoma,2004.0,9.0,11634.904295680622
Sonoma,2004.0,10.0,331.8396999999999
Sonoma,2006.0,7.0,59.12315000000002
Sonoma,2006.0,10.0,10.4346
Sonoma,2007.0,5.0,34.53307000000001
Sonoma,2007.0,6.0,76.95694099999999
Sonoma,2007.0,7.0,96.79850999999996
Sonoma,2007.0,8.0,13.873019999999999
Sonoma,2008.0,5.0,363.4199900000003
Sonoma,2008.0,6.0,818.5044650000009
Sonoma,2009.0,9.0,199.69450000000006
Sonoma,2011.0,8.0,28.647679999999973
Sonoma,2012.0,8.0,28.268415841450395
Sonoma,2012.0,10.0,5.728554999999999
Sonoma,2013.0,5.0,105.20685999999999
Sonoma,2013.0,7.0,177.84429999999983
Sonoma,2013.0,9.0,7.909993000000002
Sonoma,2013.0,10.0,158.9430999999998
Sonoma,2013.0,11.0,3506.424999999995
Sonoma,2015.0,9.0,3724.543764390805
Sonoma,2016.0,6.0,14.541460000000004
Sonoma,2016.0,9.0,1546.701
Sonoma,2017.0,5.0,12.65132
Sonoma,2017.0,7.0,4.209119000000001
Sonoma,2017.0,8.0,66.67232999999993
Sonoma,2017.0,9.0,13.125319999999999
Sonoma,2017.0,10.0,87624.2655926196
Sonoma,2018.0,8.0,12.97519
Sonoma,2018.0,9.0,0.9207026999999995
Sonoma,2019.0,10.0,77239.98893394996
Sonoma,,,294.6744340045782
Stanislaus,2001.0,7.0,40.603530000000035
Stanislaus,2001.0,8.0,490.82310000000024
Stanislaus,2001.0,9.0,164.8461000000001
Stanislaus,2002.0,5.0,580.3792860000001
Stanislaus,2003.0,5.0,629.5228999999999
Stanislaus,2003.0,6.0,6988.188238372228
